scenario,sample_id,weighted_effective_task_hour_multiplier,adjusted_robot_stock_million,adjusted_annual_production_robots,production_multiple_of_ifr_2024,adjusted_annual_operating_cost_billion_usd,stock_multiplier_vs_baseline,production_multiplier_vs_baseline,cost_multiplier_vs_baseline,passes_ifr_installation_count_basis
high_robot_intensity_translation,1511,0.145627,64.441248,13566697.6699,25.027298,15514.739273,9.836385,9.092062,16.153130,false
high_robot_intensity_translation,1512,0.172866,43.851552,9593568.1725,17.697829,8471.074616,6.693550,6.429370,8.819637,false
high_robot_intensity_translation,1513,0.127895,58.778409,13455658.5729,24.822458,9906.081488,8.972002,9.017647,10.313691,false
high_robot_intensity_translation,1514,0.159822,55.183306,12216382.1810,22.536290,10265.493699,8.423242,8.187115,10.687892,false
high_robot_intensity_translation,1515,0.151267,60.992660,13306680.1428,24.547628,12511.244500,9.309988,8.917805,13.026049,false
high_robot_intensity_translation,1516,0.150313,60.256169,12707876.4841,23.442979,13978.025057,9.197569,8.516502,14.553184,false
high_robot_intensity_translation,1517,0.152083,58.524062,12390134.5136,22.856822,13469.249738,8.933179,8.303559,14.023474,false
high_robot_intensity_translation,1518,0.134589,65.277238,14201447.5917,26.198259,14003.947364,9.963991,9.517456,14.580173,false
high_robot_intensity_translation,1519,0.163150,52.668045,11286953.1816,20.821717,11840.987393,8.039310,7.564235,12.328213,false
high_robot_intensity_translation,1520,0.139190,63.417616,13582736.5192,25.056886,14034.780623,9.680136,9.102811,14.612275,false
high_robot_intensity_translation,1521,0.115195,73.507098,16203020.2974,29.890680,15026.801568,11.220206,10.858860,15.645115,false
high_robot_intensity_translation,1522,0.151969,51.500970,11439532.9983,21.103190,9826.700693,7.861166,7.666490,10.231043,false
high_robot_intensity_translation,1523,0.138710,74.678842,15733526.3869,29.024577,17860.820298,11.399062,10.544217,18.595746,false
high_robot_intensity_translation,1524,0.135981,78.189286,16235111.6794,29.949881,19248.325765,11.934901,10.880367,20.040344,false
high_robot_intensity_translation,1525,0.172353,51.846588,10815370.9295,19.951761,12484.527716,7.913922,7.248192,12.998233,false
high_robot_intensity_translation,1526,0.153836,56.782847,11986768.8163,22.112709,13399.029286,8.667398,8.033234,13.950364,false
high_robot_intensity_translation,1527,0.149385,52.827481,11779817.7216,21.730934,9344.884319,8.063646,7.894540,9.729402,false
high_robot_intensity_translation,1528,0.159832,62.773470,12897285.7982,23.792394,16166.881137,9.581813,8.643439,16.832106,false
high_robot_intensity_translation,1529,0.162059,54.029332,11482764.6819,21.182942,11944.463040,8.247098,7.695463,12.435946,false
high_robot_intensity_translation,1530,0.149912,62.382743,13731375.1131,25.331088,12412.330963,9.522172,9.202425,12.923066,false
high_robot_intensity_translation,1531,0.140102,51.326837,11617019.7663,21.430611,8908.935052,7.834586,7.785437,9.275514,false
high_robot_intensity_translation,1532,0.168263,49.562757,10450089.3805,19.277905,11379.103979,7.565315,7.003389,11.847324,false
high_robot_intensity_translation,1533,0.113396,74.819659,16023819.5641,29.560098,16623.190352,11.420557,10.738764,17.307191,false
high_robot_intensity_translation,1534,0.162807,53.576349,11535340.4773,21.279932,11668.470773,8.177954,7.730698,12.148598,false
high_robot_intensity_translation,1535,0.156440,55.350970,11958378.2805,22.060335,11722.372428,8.448834,8.014207,12.204717,false
high_robot_intensity_translation,1536,0.146350,59.575707,13100927.4824,24.168064,11939.335630,9.093703,8.779915,12.430608,false
high_robot_intensity_translation,1537,0.127214,65.465606,14616664.5147,26.964235,11911.081006,9.992744,9.795724,12.401191,false
high_robot_intensity_translation,1538,0.138788,65.285950,13992100.6017,25.812064,14694.871367,9.965321,9.377157,15.299526,false
high_robot_intensity_translation,1539,0.162319,52.647511,11341536.9425,20.922411,11555.847153,8.036175,7.600815,12.031340,false
high_robot_intensity_translation,1540,0.119254,76.454012,17297809.0863,31.910302,13744.725976,11.670026,11.592560,14.310285,false
high_robot_intensity_translation,1541,0.166742,53.767563,11143994.3708,20.557993,13025.235711,8.207141,7.468427,13.561190,false
high_robot_intensity_translation,1542,0.133520,73.866734,16841537.4834,31.068591,12465.584677,11.275101,11.286778,12.978511,false
high_robot_intensity_translation,1543,0.122413,71.866195,15771450.2911,29.094537,14833.785979,10.969737,10.569633,15.444157,false
high_robot_intensity_translation,1544,0.126402,74.748872,16060460.5077,29.627692,16524.443765,11.409752,10.763320,17.204381,false
high_robot_intensity_translation,1545,0.146878,52.221455,11539503.4618,21.287612,10309.001324,7.971142,7.733487,10.733189,false
high_robot_intensity_translation,1546,0.120764,90.839467,18935410.3041,34.931283,23193.867928,13.865838,12.690040,24.148234,false
high_robot_intensity_translation,1547,0.138077,54.972661,11801543.1092,21.771012,11437.886647,8.391089,7.909100,11.908525,false
high_robot_intensity_translation,1548,0.149119,58.497016,12336495.0662,22.757870,13422.198397,8.929050,8.267611,13.974486,false
high_robot_intensity_translation,1549,0.133606,56.131217,12705084.7475,23.437829,9636.587538,8.567932,8.514631,10.033108,false
high_robot_intensity_translation,1550,0.138626,62.510853,13620847.1746,25.127191,12896.963591,9.541727,9.128352,13.427640,false
high_robot_intensity_translation,1551,0.147538,56.013595,11805517.4200,21.778344,12821.478005,8.549978,7.911763,13.349048,false
high_robot_intensity_translation,1552,0.151113,54.726307,12546556.7594,23.145383,8721.240034,8.353485,8.408389,9.080096,false
high_robot_intensity_translation,1553,0.129880,64.272400,14015199.7791,25.854677,13542.826262,9.810611,9.392637,14.100078,false
high_robot_intensity_translation,1554,0.148573,59.105483,12788704.8966,23.592088,12759.774999,9.021927,8.570671,13.284806,false
high_robot_intensity_translation,1555,0.148147,67.094072,14570024.3534,26.878195,14198.123652,10.241315,9.764467,14.782339,false
high_robot_intensity_translation,1556,0.142836,58.805958,12618862.8214,23.278771,12919.412913,8.976208,8.456847,13.451013,false
high_robot_intensity_translation,1557,0.137966,67.604425,14320276.6658,26.417470,15704.025281,10.319216,9.597092,16.350204,false
high_robot_intensity_translation,1558,0.133832,78.226178,16482144.6633,30.405597,18795.916167,11.940532,11.045922,19.569318,false
high_robot_intensity_translation,1559,0.152740,53.262628,11410662.3032,21.049931,11756.602096,8.130067,7.647141,12.240355,false
high_robot_intensity_translation,1560,0.154787,57.241736,12439983.8514,22.948782,12078.150868,8.737443,8.336967,12.575135,false
high_robot_intensity_translation,1561,0.168660,76.252724,15382154.6969,28.376380,20702.941134,11.639302,10.308737,21.554812,false
high_robot_intensity_translation,1562,0.134162,77.845435,16585233.4552,30.595772,17179.129014,11.882415,11.115010,17.886005,false
high_robot_intensity_translation,1563,0.140354,55.705055,12478710.6451,23.020223,9800.363022,8.502882,8.362921,10.203622,false
high_robot_intensity_translation,1564,0.136998,58.132621,13021293.1789,24.021158,10436.377210,8.873429,8.726546,10.865807,false
high_robot_intensity_translation,1565,0.173503,44.814703,9641544.6244,17.786334,9354.833965,6.840567,6.461523,9.739761,false
high_robot_intensity_translation,1566,0.142970,61.830236,13591584.1278,25.073208,12298.101525,9.437837,9.108741,12.804136,false
high_robot_intensity_translation,1567,0.129386,57.123758,12373671.4028,22.826451,11496.137133,8.719435,8.292526,11.969173,false
high_robot_intensity_translation,1568,0.149147,56.228649,11875708.2238,21.907829,12566.215994,8.582804,7.958804,13.083283,false
high_robot_intensity_translation,1569,0.122876,66.436807,14202496.4055,26.200194,14579.478465,10.140989,9.518159,15.179385,false
high_robot_intensity_translation,1570,0.115290,69.451796,15839366.7811,29.219827,11589.972962,10.601200,10.615149,12.066870,false
high_robot_intensity_translation,1571,0.134454,56.167221,12346446.5549,22.776228,10834.861399,8.573428,8.274281,11.280687,false
high_robot_intensity_translation,1572,0.153497,54.840302,12303386.4600,22.696792,9781.845453,8.370885,8.245423,10.184343,false
high_robot_intensity_translation,1573,0.152480,55.767572,12035577.3736,22.202749,11944.343863,8.512425,8.065944,12.435822,false
high_robot_intensity_translation,1574,0.128738,67.664386,14472874.9662,26.698978,14974.206269,10.328368,9.699360,15.590355,false
high_robot_intensity_translation,1575,0.148324,60.453410,12739937.5177,23.502124,14327.779482,9.227676,8.537988,14.917330,false
high_robot_intensity_translation,1576,0.142718,60.704859,13021192.8917,24.020973,13252.567825,9.266058,8.726479,13.797876,false
high_robot_intensity_translation,1577,0.145904,51.348107,11294065.0474,20.834837,9891.800211,7.837833,7.569001,10.298822,false
high_robot_intensity_translation,1578,0.149845,53.821037,11747371.0363,21.671078,11191.796249,8.215304,7.872795,11.652309,false
high_robot_intensity_translation,1579,0.157567,52.648769,11601437.7451,21.401866,10443.179682,8.036367,7.774994,10.872889,false
high_robot_intensity_translation,1580,0.155605,54.059113,11758894.4754,21.692336,11332.473263,8.251644,7.880518,11.798775,false
high_robot_intensity_translation,1581,0.187742,42.767783,9158417.9234,16.895081,9303.616492,6.528122,6.137743,9.686436,false
high_robot_intensity_translation,1582,0.147338,56.466665,12784025.1157,23.583455,9569.567887,8.619135,8.567535,9.963330,false
high_robot_intensity_translation,1583,0.145676,56.167284,12002133.0738,22.141052,12327.521637,8.573437,8.043530,12.834767,false
high_robot_intensity_translation,1584,0.171197,63.440575,12836731.3834,23.680686,16824.995812,9.683641,8.602857,17.517300,false
high_robot_intensity_translation,1585,0.142119,68.699119,14318484.2707,26.414164,16773.691637,10.486311,9.595891,17.463885,false
high_robot_intensity_translation,1586,0.172200,54.612033,11651440.5316,21.494109,12279.074883,8.336042,7.808505,12.784326,false
high_robot_intensity_translation,1587,0.130699,64.336732,14228105.4800,26.247437,12678.838640,9.820431,9.535322,13.200539,false
high_robot_intensity_translation,1588,0.134131,60.249335,13370297.3210,24.664987,11687.564593,9.196526,8.960440,12.168477,false
high_robot_intensity_translation,1589,0.134290,58.974770,12890688.7708,23.780224,11729.098839,9.001975,8.639018,12.211720,false
high_robot_intensity_translation,1590,0.120863,63.942555,14390455.6052,26.546934,11417.596909,9.760264,9.644125,11.887401,false
high_robot_intensity_translation,1591,0.135647,70.370389,14898104.8084,27.483424,16367.906592,10.741415,9.984338,17.041403,false
high_robot_intensity_translation,1592,0.125726,79.945606,17708006.8685,32.667019,15695.534111,12.202987,11.867465,16.341364,false
high_robot_intensity_translation,1593,0.164852,48.637815,10474204.9427,19.322392,9957.292952,7.424131,7.019551,10.367009,false
high_robot_intensity_translation,1594,0.134144,65.596562,14106968.1135,26.023967,14292.977686,10.012733,9.454138,14.881096,false
high_robot_intensity_translation,1595,0.133453,59.998689,12997262.3454,23.976827,12686.476536,9.158267,8.710441,13.208492,false
high_robot_intensity_translation,1596,0.158179,55.479922,11907691.8271,21.966831,11743.410676,8.468518,7.980238,12.226621,false
high_robot_intensity_translation,1597,0.118823,74.358186,16193305.7072,29.872759,15489.357864,11.350117,10.852350,16.126704,false
high_robot_intensity_translation,1598,0.134437,61.025993,13085769.6282,24.140101,13356.265274,9.315076,8.769757,13.905840,false
high_robot_intensity_translation,1599,0.166209,47.324293,10148619.4845,18.721765,9979.712328,7.223633,6.801352,10.390351,false
high_robot_intensity_translation,1600,0.181252,45.649406,9528457.0784,17.577714,10415.663732,6.967977,6.385734,10.844241,false
high_robot_intensity_translation,1601,0.129189,62.677453,13808190.0291,25.472794,12584.557139,9.567157,9.253905,13.102378,false
high_robot_intensity_translation,1602,0.133273,63.041018,13880849.4795,25.606833,12731.810218,9.622652,9.302599,13.255691,false
high_robot_intensity_translation,1603,0.143012,58.448089,12775820.6216,23.568320,12093.988184,8.921582,8.562036,12.591624,false
high_robot_intensity_translation,1604,0.146449,55.796725,12441717.2425,22.951980,10675.050716,8.516875,8.338129,11.114301,false
high_robot_intensity_translation,1605,0.156970,62.668107,12886570.1316,23.772626,15798.850899,9.565730,8.636258,16.448932,false
high_robot_intensity_translation,1606,0.143864,66.894074,13897385.6422,25.637338,16631.625032,10.210787,9.313681,17.315972,false
high_robot_intensity_translation,1607,0.141831,57.020364,12313890.0328,22.716169,11564.389647,8.703652,8.252462,12.040234,false
high_robot_intensity_translation,1608,0.143623,58.502737,13105889.5053,24.177218,10505.318047,8.929924,8.783240,10.937584,false
high_robot_intensity_translation,1609,0.129307,65.996230,14151130.3812,26.105436,14336.183227,10.073739,9.483735,14.926079,false
high_robot_intensity_translation,1610,0.144875,59.539011,12819701.2092,23.649269,12844.910652,9.088102,8.591444,13.373445,false
high_robot_intensity_translation,1611,0.165032,58.313268,12533313.0569,23.120952,12765.445267,8.901003,8.399514,13.290710,false
high_robot_intensity_translation,1612,0.153204,50.422689,10923183.0856,20.150649,10262.088106,7.696576,7.320445,10.684346,false
high_robot_intensity_translation,1613,0.144875,68.208113,14090178.6539,25.992995,16808.677462,10.411363,9.442886,17.500310,false
high_robot_intensity_translation,1614,0.125986,66.353307,14589579.5784,26.914270,13743.393238,10.128243,9.777572,14.308898,false
high_robot_intensity_translation,1615,0.140629,57.625575,12588515.5859,23.222787,12078.403912,8.796033,8.436509,12.575398,false
high_robot_intensity_translation,1616,0.161427,51.253677,11314605.8683,20.872730,9597.485498,7.823419,7.582767,9.992397,false
high_robot_intensity_translation,1617,0.189492,43.766529,9438267.4292,17.411336,9299.423688,6.680572,6.325291,9.682070,false
high_robot_intensity_translation,1618,0.137021,65.720312,14184520.6988,26.167033,14068.261269,10.031622,9.506112,14.647133,false
high_robot_intensity_translation,1619,0.136092,59.659944,13403833.8396,24.726854,10778.553047,9.106561,8.982915,11.222062,false
high_robot_intensity_translation,1620,0.122842,81.554573,17118003.6981,31.578605,19926.594484,12.448582,11.472059,20.746521,false
high_robot_intensity_translation,1621,0.158948,56.317588,11760979.0054,21.696181,13454.761252,8.596380,7.881915,14.008389,false
high_robot_intensity_translation,1622,0.144824,54.208652,12027813.5992,22.188427,9633.422946,8.274470,8.060741,10.029813,false
high_robot_intensity_translation,1623,0.129262,65.677112,14342164.2376,26.457848,13485.928291,10.025028,9.611761,14.040839,false
high_robot_intensity_translation,1624,0.160396,50.521704,11472686.2842,21.164350,8145.435346,7.711690,7.688708,8.480598,false
high_robot_intensity_translation,1625,0.129508,56.897337,12432569.5050,22.935104,11247.507133,8.684874,8.331998,11.710312,false
high_robot_intensity_translation,1626,0.131416,85.146635,18817705.2522,34.714146,17072.480502,12.996878,12.611157,17.774968,false
high_robot_intensity_translation,1627,0.138780,71.630463,14996281.9602,27.664538,17685.344053,10.933754,10.050134,18.413049,false
high_robot_intensity_translation,1628,0.136805,63.676949,13829349.3844,25.511827,12934.271216,9.719721,9.268085,13.466482,false
high_robot_intensity_translation,1629,0.131335,61.978239,13439844.5203,24.793285,12933.363281,9.460428,9.007049,13.465537,false
high_robot_intensity_translation,1630,0.121445,61.455287,14164109.3940,26.129379,9500.970810,9.380604,9.492433,9.891911,false
high_robot_intensity_translation,1631,0.141795,55.393072,11910207.6577,21.971472,11766.656459,8.455261,7.981924,12.250823,false
